run_id,question_id,mode,category,question,session_id,http_status,request_success,validated_success,validation_status,assertion_type,assertion_detail,failure_type,error_detail,client_request_latency_ms,server_handler_latency_ms,app_startup_latency_ms,sql_execution_latency_ms,final_llm_response,response_text,sql_query,query_results,sql_execution_success,sql_execution_error,model_name,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
20260417_211633,q018,text2sql,faa,What is FAA aircraft reference acftref code 7100510?,200018,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,15406.948,15402.42,2013.383,9.145,"SELECT code,
       mfr_code,
       model_code,
       series_code,
       mfr,
       model,
       type_acft,
       type_eng,
       ac_cat,
       build_cert_ind,
       no_eng,
       no_seats,
       ac_weight,
       speed,
       tc_data_sheet,
       tc_data_holder
FROM faa_acftref
WHERE code = '7100510'
  AND code IS NOT NULL
  AND mfr_code IS NOT NULL
  AND model_code IS NOT NULL
  AND series_code IS NOT NULL
  AND mfr IS NOT NULL
  AND model IS NOT NULL
  AND type_acft IS NOT NULL
  AND type_eng IS NOT NULL
  AND ac_cat IS NOT NULL
  AND build_cert_ind IS NOT NULL
  AND no_eng IS NOT NULL
  AND no_seats IS NOT NULL
  AND ac_weight IS NOT NULL
  AND speed IS NOT NULL
  AND tc_data_sheet IS NOT NULL
  AND tc_data_holder IS NOT NULL
LIMIT 5;",,"SELECT code,
       mfr_code,
       model_code,
       series_code,
       mfr,
       model,
       type_acft,
       type_eng,
       ac_cat,
       build_cert_ind,
       no_eng,
       no_seats,
       ac_weight,
       speed,
       tc_data_sheet,
       tc_data_holder
FROM faa_acftref
WHERE code = '7100510'
  AND code IS NOT NULL
  AND mfr_code IS NOT NULL
  AND model_code IS NOT NULL
  AND series_code IS NOT NULL
  AND mfr IS NOT NULL
  AND model IS NOT NULL
  AND type_acft IS NOT NULL
  AND type_eng IS NOT NULL
  AND ac_cat IS NOT NULL
  AND build_cert_ind IS NOT NULL
  AND no_eng IS NOT NULL
  AND no_seats IS NOT NULL
  AND ac_weight IS NOT NULL
  AND speed IS NOT NULL
  AND tc_data_sheet IS NOT NULL
  AND tc_data_holder IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6404,1121,7525,
20260417_211633,q019,text2sql,faa,Find FAA dealer records for Texas.,200019,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,17385.914,17375.02,2013.383,36.412,"SELECT *
FROM faa_dealer
WHERE state = 'TX'
  AND certificate_number IS NOT NULL
  AND ownership IS NOT NULL
  AND certificate_date IS NOT NULL
  AND expiration_date IS NOT NULL
  AND expired IS NOT NULL
  AND certificate_issue_count IS NOT NULL
  AND dealer_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND zip_code IS NOT NULL
  AND other_names_count IS NOT NULL
  AND other_names_1 IS NOT NULL
  AND other_names_2 IS NOT NULL
  AND other_names_3 IS NOT NULL
  AND other_names_4 IS NOT NULL
  AND other_names_5 IS NOT NULL
  AND other_names_6 IS NOT NULL
  AND other_names_7 IS NOT NULL
  AND other_names_8 IS NOT NULL
  AND other_names_9 IS NOT NULL
  AND other_names_10 IS NOT NULL
  AND other_names_11 IS NOT NULL
  AND other_names_12 IS NOT NULL
  AND other_names_13 IS NOT NULL
  AND other_names_14 IS NOT NULL
  AND other_names_15 IS NOT NULL
  AND other_names_16 IS NOT NULL
  AND other_names_17 IS NOT NULL
  AND other_names_18 IS NOT NULL
  AND other_names_19 IS NOT NULL
  AND other_names_20 IS NOT NULL
  AND other_names_21 IS NOT NULL
  AND other_names_22 IS NOT NULL
  AND other_names_23 IS NOT NULL
  AND other_names_24 IS NOT NULL
  AND other_names_25 IS NOT NULL
LIMIT 5;",,"SELECT *
FROM faa_dealer
WHERE state = 'TX'
  AND certificate_number IS NOT NULL
  AND ownership IS NOT NULL
  AND certificate_date IS NOT NULL
  AND expiration_date IS NOT NULL
  AND expired IS NOT NULL
  AND certificate_issue_count IS NOT NULL
  AND dealer_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND zip_code IS NOT NULL
  AND other_names_count IS NOT NULL
  AND other_names_1 IS NOT NULL
  AND other_names_2 IS NOT NULL
  AND other_names_3 IS NOT NULL
  AND other_names_4 IS NOT NULL
  AND other_names_5 IS NOT NULL
  AND other_names_6 IS NOT NULL
  AND other_names_7 IS NOT NULL
  AND other_names_8 IS NOT NULL
  AND other_names_9 IS NOT NULL
  AND other_names_10 IS NOT NULL
  AND other_names_11 IS NOT NULL
  AND other_names_12 IS NOT NULL
  AND other_names_13 IS NOT NULL
  AND other_names_14 IS NOT NULL
  AND other_names_15 IS NOT NULL
  AND other_names_16 IS NOT NULL
  AND other_names_17 IS NOT NULL
  AND other_names_18 IS NOT NULL
  AND other_names_19 IS NOT NULL
  AND other_names_20 IS NOT NULL
  AND other_names_21 IS NOT NULL
  AND other_names_22 IS NOT NULL
  AND other_names_23 IS NOT NULL
  AND other_names_24 IS NOT NULL
  AND other_names_25 IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6397,1330,7727,
20260417_211633,q020,text2sql,faa,Show FAA deregistration records for N10000.,200020,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,16221.476,16216.045,2013.383,211.207,"SELECT *
FROM faa_dereg
WHERE n_number = 'N10000'
  AND id IS NOT NULL
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND status_code IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street_mail IS NOT NULL
  AND street2_mail IS NOT NULL
  AND city_mail IS NOT NULL
  AND state_abbrev_mail IS NOT NULL
  AND zip_code_mail IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND region IS NOT NULL
  AND county_mail IS NOT NULL
  AND country_mail IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND cancel_date IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND owner_type IS NOT NULL
  AND exp_country IS NOT NULL
  AND last_act_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND street_physical IS NOT NULL
  AND street2_physical IS NOT NULL
  AND city_physical IS NOT NULL
  AND state_abbrev_physical IS NOT NULL
  AND zip_code_physical IS NOT NULL
  AND county_physical IS NOT NULL
  AND country_physical IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
LIMIT 5;",,"SELECT *
FROM faa_dereg
WHERE n_number = 'N10000'
  AND id IS NOT NULL
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND status_code IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street_mail IS NOT NULL
  AND street2_mail IS NOT NULL
  AND city_mail IS NOT NULL
  AND state_abbrev_mail IS NOT NULL
  AND zip_code_mail IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND region IS NOT NULL
  AND county_mail IS NOT NULL
  AND country_mail IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND cancel_date IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND owner_type IS NOT NULL
  AND exp_country IS NOT NULL
  AND last_act_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND street_physical IS NOT NULL
  AND street2_physical IS NOT NULL
  AND city_physical IS NOT NULL
  AND state_abbrev_physical IS NOT NULL
  AND zip_code_physical IS NOT NULL
  AND county_physical IS NOT NULL
  AND country_physical IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6400,1288,7688,
20260417_211633,q021,text2sql,sql,Count the number of rows in the us_shootings table.,200021,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,8725.149,8722.798,2013.383,1.874,"SELECT COUNT(*) AS CompleteRowCount
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL;",,"SELECT COUNT(*) AS CompleteRowCount
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL;","[(5,)]",True,,gpt-5-mini,6403,624,7027,
20260417_211633,q022,text2sql,sql,"For each state, count the number of shooting incidents and return the top 10 states.",200022,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,9721.71,9717.999,2013.383,3.227,"SELECT State,
       COUNT(*) AS IncidentCount
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
GROUP BY State
ORDER BY IncidentCount DESC
LIMIT 10;",,"SELECT State,
       COUNT(*) AS IncidentCount
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
GROUP BY State
ORDER BY IncidentCount DESC
LIMIT 10;","[('new york', 1), ('pennsylvania', 1), ('mississippi', 1), ('virginia', 1), ('louisiana', 1)]",True,,gpt-5-mini,6408,768,7176,
20260417_211633,q023,text2sql,sql,What is the average unemployment rate in 2023 across all states?,200023,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,6927.96,6880.486,2013.383,23.492,"SELECT AVG(Rate_2023) AS AverageUnemploymentRate2023
FROM unemployment_rates_by_state
WHERE Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL;",,"SELECT AVG(Rate_2023) AS AverageUnemploymentRate2023
FROM unemployment_rates_by_state
WHERE Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL;","[(Decimal('3.31765'),)]",True,,gpt-5-mini,6404,452,6856,
20260417_211633,q024,text2sql,sql,List the top 10 NGO categories by number of organizations.,200024,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,9279.145,9270.896,2013.383,548.816,"SELECT
  Category,
  COUNT(*) AS OrganizationCount
FROM ngos_with_categorization
WHERE Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY Category
ORDER BY OrganizationCount DESC
LIMIT 10;",,"SELECT
  Category,
  COUNT(*) AS OrganizationCount
FROM ngos_with_categorization
WHERE Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY Category
ORDER BY OrganizationCount DESC
LIMIT 10;",,True,,gpt-5-mini,6402,688,7090,
20260417_211633,q025,text2sql,sql,How many FAA master records are there for Oklahoma?,200025,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,14182.366,14173.685,2013.383,365.139,"SELECT COUNT(*) AS OklahomaFAA_Master_Record_Count
FROM faa_master
WHERE (state = 'OK' OR state = 'Oklahoma')
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL;",,"SELECT COUNT(*) AS OklahomaFAA_Master_Record_Count
FROM faa_master
WHERE (state = 'OK' OR state = 'Oklahoma')
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL;","[(0,)]",True,,gpt-5-mini,6400,1046,7446,
20260417_211633,q026,text2sql,sql,"For each state, count the number of NGOs and return the top 10 states.",200026,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,9685.053,9679.649,2013.383,509.303,"SELECT State,
       COUNT(*) AS NGOCount
FROM ngos_with_categorization
WHERE Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY State
ORDER BY NGOCount DESC
LIMIT 10;",,"SELECT State,
       COUNT(*) AS NGOCount
FROM ngos_with_categorization
WHERE Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY State
ORDER BY NGOCount DESC
LIMIT 10;",,True,,gpt-5-mini,6407,693,7100,
20260417_211633,q027,text2sql,sql,How many victims were killed in California in 2023?,200027,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,17170.478,17167.537,2013.383,6.174,"SELECT LOWER(State) AS State,
       YEAR(IncidentDate) AS Year,
       SUM(VictimsKilled) AS VictimsKilledInCalifornia2023
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
  AND LOWER(State) = 'california'
  AND YEAR(IncidentDate) = 2023
GROUP BY LOWER(State), YEAR(IncidentDate)
LIMIT 5;",,"SELECT LOWER(State) AS State,
       YEAR(IncidentDate) AS Year,
       SUM(VictimsKilled) AS VictimsKilledInCalifornia2023
FROM us_shootings
WHERE IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
  AND LOWER(State) = 'california'
  AND YEAR(IncidentDate) = 2023
GROUP BY LOWER(State), YEAR(IncidentDate)
LIMIT 5;",,True,,gpt-5-mini,6402,1260,7662,
